time     loop_value_0    n_0   loop_value_1    n_1   loop_value_2    n_2  
13100  -0.000714  -0.981385   -0.000716  -0.983810   0.000704  0.967408   
13200  -0.000714  -0.981242   -0.000716  -0.983970   0.000703  0.967179   
13300  -0.000714  -0.981097   -0.000716  -0.984131   0.000703  0.966948   
13400  -0.000714  -0.980951   -0.000716  -0.984292   0.000703  0.966716   
13500  -0.000713  -0.980803   -0.000716  -0.984453   0.000703  0.966482   
13600  -0.000713  -0.980655   -0.000716  -0.984615   0.000703  0.966247   
13700  -0.000713  -0.980505   -0.000716  -0.984778   0.000703  0.966009   
13800  -0.000713  -0.980354   -0.000716  -0.984941   0.000702  0.965771   
13900  -0.000713  -0.980202   -0.000717  -0.985105   0.000702  0.965531   
14000  -0.000713  -0.980049   -0.000717  -0.985269   0.000702  0.965289   
14100  -0.000713  -0.979895   -0.000717  -0.985434   0.000702  0.965046   
14200  -0.000713  -0.979740   -0.000717  -0.985600   0.000702  0.964802   
14300  -0.000713  -0.979584   -0.000717  -0.985767   0.000702  0.964557   
14400  -0.000712  -0.979426   -0.000717  -0.985934   0.000701  0.964311   
14500  -0.000712  -0.979268   -0.000717  -0.986102   0.000701  0.964064   
14600  -0.000712  -0.979108   -0.000717  -0.986271   0.000701  0.963817   
14700  -0.000712  -0.978947   -0.000718  -0.986441   0.000701  0.963568   
14800  -0.000712  -0.978785   -0.000718  -0.986612   0.000701  0.963319   
14900  -0.000712  -0.978621   -0.000718  -0.986784   0.000701  0.963070   
15000  -0.000712  -0.978457   -0.000718  -0.986957   0.000700  0.962819   
15100  -0.000712  -0.978291   -0.000718  -0.987131   0.000700  0.962569   
15200  -0.000711  -0.978124   -0.000718  -0.987306   0.000700  0.962318   
15300  -0.000711  -0.977955   -0.000718  -0.987482   0.000700  0.962068   
15400  -0.000711  -0.977785   -0.000718  -0.987659   0.000700  0.961817   
15500  -0.000711  -0.977614   -0.000719  -0.987837   0.000699  0.961566   
15600  -0.000711  -0.977441   -0.000719  -0.988016   0.000699  0.961314   
15700  -0.000711  -0.977267   -0.000719  -0.988196   0.000699  0.961063   
15800  -0.000711  -0.977092   -0.000719  -0.988376   0.000699  0.960812   
15900  -0.000711  -0.976915   -0.000719  -0.988558   0.000699  0.960561   
16000  -0.000710  -0.976737   -0.000719  -0.988740   0.000699  0.960309   
16100  -0.000710  -0.976558   -0.000719  -0.988922   0.000698  0.960058   
16200  -0.000710  -0.976377   -0.000719  -0.989105   0.000698  0.959807   
16300  -0.000710  -0.976195   -0.000720  -0.989288   0.000698  0.959555   
16400  -0.000710  -0.976011   -0.000720  -0.989472   0.000698  0.959303   
16500  -0.000710  -0.975826   -0.000720  -0.989656   0.000698  0.959051   
16600  -0.000710  -0.975640   -0.000720  -0.989840   0.000697  0.958798   
16700  -0.000710  -0.975453   -0.000720  -0.990024   0.000697  0.958545   
16800  -0.000709  -0.975264   -0.000720  -0.990207   0.000697  0.958291   
16900  -0.000709  -0.975074   -0.000720  -0.990391   0.000697  0.958037   
17000  -0.000709  -0.974883   -0.000721  -0.990574   0.000697  0.957782   
17100  -0.000709  -0.974691   -0.000721  -0.990757   0.000696  0.957525   
17200  -0.000709  -0.974498   -0.000721  -0.990939   0.000696  0.957268   
17300  -0.000709  -0.974304   -0.000721  -0.991120   0.000696  0.957009   
17400  -0.000709  -0.974109   -0.000721  -0.991300   0.000696  0.956749   
17500  -0.000708  -0.973913   -0.000721  -0.991480   0.000696  0.956488   
17600  -0.000708  -0.973716   -0.000721  -0.991658   0.000696  0.956225   
17700  -0.000708  -0.973518   -0.000721  -0.991836   0.000695  0.955960   
17800  -0.000708  -0.973320   -0.000722  -0.992012   0.000695  0.955693   
17900  -0.000708  -0.973121   -0.000722  -0.992186   0.000695  0.955425   
18000  -0.000708  -0.972921   -0.000722  -0.992360   0.000695  0.955154   
18100  -0.000708  -0.972721   -0.000722  -0.992532   0.000695  0.954881   
18200  -0.000707  -0.972520   -0.000722  -0.992702   0.000694  0.954606   
18300  -0.000707  -0.972318   -0.000722  -0.992870   0.000694  0.954328   
18400  -0.000707  -0.972116   -0.000722  -0.993037   0.000694  0.954048   
18500  -0.000707  -0.971914   -0.000722  -0.993202   0.000694  0.953765   
18600  -0.000707  -0.971712   -0.000723  -0.993365   0.000694  0.953480   
18700  -0.000707  -0.971509   -0.000723  -0.993527   0.000693  0.953193   
18800  -0.000706  -0.971306   -0.000723  -0.993686   0.000693  0.952902   
18900  -0.000706  -0.971103   -0.000723  -0.993843   0.000693  0.952610   
19000  -0.000706  -0.970900   -0.000723  -0.993999   0.000693  0.952314   
19100  -0.000706  -0.970696   -0.000723  -0.994152   0.000692  0.952016   
19200  -0.000706  -0.970493   -0.000723  -0.994303   0.000692  0.951715   
19300  -0.000706  -0.970290   -0.000723  -0.994452   0.000692  0.951412   
19400  -0.000706  -0.970087   -0.000723  -0.994598   0.000692  0.951106   
19500  -0.000705  -0.969884   -0.000724  -0.994743   0.000692  0.950797   
19600  -0.000705  -0.969682   -0.000724  -0.994885   0.000691  0.950486   
19700  -0.000705  -0.969479   -0.000724  -0.995025   0.000691  0.950172   
19800  -0.000705  -0.969277   -0.000724  -0.995163   0.000691  0.949856   
19900  -0.000705  -0.969076   -0.000724  -0.995298   0.000691  0.949537   
20000  -0.000705  -0.968877   -0.000724  -0.995430   0.000690  0.949219   
